Generation,SelectedFeatures,n1,n2,n3,lr,dr,l2,alpha,Accuracy,TP,FP,FN,TN
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",165,78,51,0.01,0.377,0.003593,0.0684,0.8558,260,33,58,280
6,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,75,38,0.01,0.3853,1e-06,0.0992,0.8653,262,29,56,284
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",173,76,35,0.000853,0.346,0.01,0.0501,0.8621,264,33,54,280
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",138,76,35,0.001459,0.377,0.01,0.0501,0.8542,252,26,66,287
6,"age,sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",192,74,51,0.003334,0.2935,0.003593,0.0577,0.8748,270,31,48,282
6,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.202,0.8621,259,28,59,285
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.377,1e-06,0.0992,0.8716,264,27,54,286
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",153,115,46,0.00269,0.1898,0.01,0.1559,0.8621,268,37,50,276
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",149,74,52,0.0001,0.2862,0.01,0.0253,0.8637,256,24,62,289
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,114,46,0.0001,0.377,0.004393,0.0992,0.859,267,38,51,275
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.377,1e-06,0.0992,0.8653,262,29,56,284
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.4,1e-06,0.0992,0.87,269,33,49,280
6,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,44,0.001459,0.3923,0.007941,0.259,0.8605,261,31,57,282
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,44,0.000853,0.2645,0.003593,0.0684,0.8574,267,39,51,274
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,109,44,0.000853,0.2645,0.000832,0.0935,0.8574,252,24,66,289
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0992,0.8685,266,31,52,282
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.0001,0.1101,0.01,0.0935,0.8558,255,28,63,285
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",137,76,53,0.001459,0.1426,0.01,0.0501,0.8653,266,33,52,280
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,35,0.00368,0.1991,0.000832,0.0935,0.8669,269,35,49,278
6,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",165,78,51,0.003334,0.2851,0.003593,0.0642,0.8605,268,38,50,275
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8669,269,35,49,278
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",165,78,51,0.01,0.377,0.003593,0.0684,0.8685,267,32,51,281
6,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.202,0.8653,264,31,54,282
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",137,76,53,0.001459,0.1426,0.01,0.0501,0.8669,261,27,57,286
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",153,115,46,0.0001,0.3452,0.01,0.1559,0.8669,264,30,54,283
7,"age,sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",192,74,51,0.003334,0.2935,0.003593,0.0577,0.8685,264,29,54,284
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",153,115,46,0.0001,0.3452,0.01,0.1559,0.8558,254,27,64,286
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.003334,0.2935,0.003593,0.0577,0.8621,266,35,52,278
7,"age,sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",168,66,53,0.00368,0.1991,0.004393,0.122,0.8574,264,36,54,277
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.377,0.004393,0.0992,0.8637,257,25,61,288
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.3484,0.009539,0.0501,0.8447,248,28,70,285
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,44,0.0001,0.1101,0.01,0.0935,0.8526,249,24,69,289
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.1991,0.004393,0.122,0.859,260,31,58,282
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.0001,0.1101,0.01,0.0935,0.8574,261,33,57,280
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.377,1e-06,0.0992,0.8685,266,31,52,282
7,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,44,0.001459,0.3923,0.007941,0.259,0.8574,251,23,67,290
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",131,110,44,0.000853,0.3484,0.009539,0.0501,0.8732,269,31,49,282
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.0001,0.2278,0.009539,0.0501,0.8447,238,18,80,295
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",146,82,44,0.000853,0.4,1e-06,0.1119,0.87,261,25,57,288
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",138,74,52,0.00269,0.377,0.004393,0.0992,0.8653,267,34,51,279
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,76,35,0.001459,0.377,0.01,0.0501,0.8653,259,26,59,287
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.2267,0.8732,266,28,52,285
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",168,66,53,0.00368,0.377,0.004393,0.0992,0.8574,256,28,62,285
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0269,0.8732,269,31,49,282
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",191,73,51,0.01,0.3845,1e-06,0.0163,0.859,260,31,58,282
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",168,66,53,0.00368,0.377,0.004393,0.0992,0.8558,254,27,64,286
7,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.202,0.8669,261,27,57,286
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",146,82,44,0.000853,0.4,1e-06,0.1119,0.87,256,20,62,293
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,35,0.00368,0.1991,0.000832,0.0935,0.8748,272,33,46,280
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",137,76,53,0.001459,0.1426,1e-06,0.0501,0.8637,264,32,54,281
7,"age,sex,cp,trestbps,chol,fbs,restecg,exang,oldpeak,slope,ca",192,74,51,0.003334,0.2935,0.003593,0.0577,0.8653,261,28,57,285
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",153,115,46,0.0001,0.3452,0.01,0.1559,0.8605,263,33,55,280
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.2267,0.8653,265,32,53,281
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.001459,0.1426,0.01,0.0501,0.8716,271,34,47,279
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",137,76,53,0.00269,0.377,1e-06,0.0992,0.8732,266,28,52,285
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.377,1e-06,0.0992,0.87,267,31,51,282
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.4,1e-06,0.0992,0.8653,267,34,51,279
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8669,263,29,55,284
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.3484,0.009539,0.0501,0.859,261,32,57,281
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0992,0.87,264,28,54,285
7,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.0992,0.87,265,29,53,284
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,53,0.00368,0.1991,0.002504,0.122,0.8605,266,36,52,277
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8764,268,28,50,285
7,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.0992,0.8669,260,26,58,287
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",165,78,51,0.01,0.377,0.003593,0.0684,0.8542,253,27,65,286
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",137,76,53,0.001459,0.1426,0.01,0.0501,0.8542,259,33,59,280
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,53,0.00368,0.1991,0.002504,0.122,0.859,265,36,53,277
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.87,268,32,50,281
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",173,75,38,0.0001,0.3337,1e-06,0.2267,0.8542,251,25,67,288
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.851,247,23,71,290
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.4,1e-06,0.0992,0.8685,264,29,54,284
7,"age,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",165,78,50,0.003334,0.3818,0.003593,0.0684,0.8526,255,30,63,283
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.3484,0.009539,0.0501,0.8685,263,28,55,285
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.3484,0.009539,0.0501,0.8637,262,30,56,283
7,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",165,78,51,0.003334,0.2851,0.003593,0.0642,0.8479,252,30,66,283
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,35,0.00368,0.1991,0.000832,0.0935,0.87,273,37,45,276
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,53,0.00368,0.1991,0.002504,0.122,0.878,275,34,43,279
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0992,0.8621,261,30,57,283
7,"age,sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",192,74,51,0.003334,0.2935,0.003593,0.0577,0.8732,266,28,52,285
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0992,0.8669,263,29,55,284
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8764,273,33,45,280
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.004393,0.1153,0.8764,268,28,50,285
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.4,0.000832,0.0935,0.8669,263,29,55,284
7,"age,sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",192,74,51,0.003334,0.2935,0.003593,0.0577,0.8685,270,35,48,278
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,52,0.00269,0.1991,0.004393,0.122,0.8637,262,30,56,283
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.1991,0.004393,0.122,0.8621,265,34,53,279
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,52,0.00269,0.377,1e-06,0.0992,0.8716,266,29,52,284
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,35,0.00368,0.1991,0.000832,0.0935,0.8716,272,35,46,278
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8605,255,25,63,288
8,"age,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",137,76,53,0.00269,0.377,1e-06,0.0992,0.8637,258,26,60,287
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,51,0.003334,0.2935,0.003593,0.0577,0.8621,260,29,58,284
8,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",168,66,35,0.00368,0.3853,1e-06,0.0992,0.87,264,28,54,285
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.1991,0.000832,0.0935,0.851,257,33,61,280
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.3484,0.009539,0.0501,0.8621,267,36,51,277
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.87,266,30,52,283
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.377,1e-06,0.0992,0.8621,263,32,55,281
8,"age,sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",192,74,51,0.003334,0.2935,0.003593,0.0577,0.8653,258,25,60,288
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,51,0.000853,0.2645,0.000832,0.0935,0.8764,266,26,52,287
8,"age,sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",132,110,44,0.003334,0.2935,0.003593,0.0577,0.8764,271,31,47,282
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",168,66,35,0.000853,0.2645,0.000832,0.0935,0.87,266,30,52,283
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,44,0.00368,0.1991,0.000832,0.0935,0.8637,267,35,51,278
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,35,0.00368,0.1991,0.000832,0.0935,0.8621,261,30,57,283
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.4,0.000832,0.0935,0.87,265,29,53,284
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",131,110,44,0.000853,0.2645,0.004393,0.1153,0.8796,269,27,49,286
8,"age,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",192,74,51,0.003334,0.2935,0.003593,0.0577,0.8621,265,34,53,279
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.3484,0.009539,0.0501,0.8637,261,29,57,284
8,"age,sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",192,74,51,0.003334,0.2935,0.003593,0.0577,0.851,251,27,67,286
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.3484,0.009539,0.0501,0.8716,271,34,47,279
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",146,82,44,0.000853,0.4,1e-06,0.1119,0.8732,269,31,49,282
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.2267,0.8716,264,27,54,286
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.87,265,29,53,284
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,53,0.00368,0.1991,0.002504,0.122,0.8732,278,40,40,273
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,35,0.00368,0.1991,0.000832,0.0935,0.8637,264,32,54,281
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.377,1e-06,0.0992,0.8716,264,27,54,286
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0992,0.8494,251,28,67,285
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",146,82,44,0.000853,0.4,1e-06,0.1119,0.8716,270,33,48,280
8,"age,sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",192,74,51,0.003334,0.2935,0.003593,0.0577,0.8732,272,34,46,279
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,35,0.001459,0.1426,0.01,0.0501,0.8621,273,42,45,271
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00368,0.1991,0.000832,0.0935,0.8732,272,34,46,279
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",146,82,44,0.000853,0.4,1e-06,0.1119,0.8558,277,50,41,263
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",146,82,44,0.000853,0.4,1e-06,0.1119,0.8526,253,28,65,285
8,"age,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0269,0.8669,269,35,49,278
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,50,0.003334,0.2935,0.003593,0.01,0.8716,262,25,56,288
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.87,260,24,58,289
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,35,0.00368,0.1991,0.004393,0.1153,0.8621,261,30,57,283
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.377,1e-06,0.0992,0.8732,265,27,53,286
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,52,0.00269,0.4,0.000832,0.0935,0.8653,264,31,54,282
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,44,0.000853,0.3484,0.009539,0.0992,0.8653,271,38,47,275
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,51,0.00269,0.377,1e-06,0.0501,0.8653,262,29,56,284
8,"age,sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",192,74,51,0.003334,0.2935,0.003593,0.0577,0.87,265,29,53,284
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.2267,0.8669,264,30,54,283
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",137,76,44,0.000853,0.2645,0.004393,0.1153,0.8669,263,29,55,284
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,53,0.00269,0.377,1e-06,0.0992,0.87,261,25,57,288
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",137,76,53,0.00269,0.377,1e-06,0.0992,0.8827,274,30,44,283
8,"age,sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",192,74,51,0.003334,0.2935,0.003593,0.0577,0.87,268,32,50,281
8,"age,sex,cp,trestbps,chol,fbs,restecg,exang,oldpeak,slope,ca",192,74,51,0.003334,0.2935,0.003593,0.0577,0.859,263,34,55,279
8,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.0992,0.8685,262,27,56,286
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",137,110,44,0.000853,0.2645,0.000832,0.0935,0.878,266,25,52,288
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,76,53,0.001459,0.1426,0.01,0.0501,0.8653,265,32,53,281
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.001459,0.1426,0.01,0.0501,0.8621,269,38,49,275
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,53,0.00368,0.1991,0.002504,0.122,0.8685,265,30,53,283
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.4,0.000832,0.0935,0.8669,260,26,58,287
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.001459,0.1426,0.01,0.0501,0.87,269,33,49,280
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,44,0.000853,0.3484,0.009539,0.0501,0.8669,260,26,58,287
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,51,0.00269,0.4,1e-06,0.0992,0.8748,270,31,48,282
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.004393,0.1153,0.8637,260,28,58,285
8,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.202,0.8748,265,26,53,287
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,110,44,0.000853,0.3484,1e-06,0.0992,0.8558,256,29,62,284
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,74,51,0.00269,0.377,0.009539,0.0501,0.8621,259,28,59,285
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.003334,0.2935,0.003593,0.0577,0.8558,256,29,62,284
8,"age,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",192,74,51,0.000853,0.377,0.004393,0.0992,0.8621,264,33,54,280
