Generation,SelectedFeatures,n1,n2,n3,lr,dr,l2,alpha,Accuracy,TP,FP,FN,TN
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",141,82,64,0.001241,0.2323,0.005411,0.0221,0.859,262,33,56,280
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.008602,0.0277,0.8621,268,37,50,276
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.8653,266,33,52,280
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.0924,0.8685,266,31,52,282
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,52,0.003243,0.2046,0.005519,0.0115,0.8669,268,34,50,279
6,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",143,84,33,0.003426,0.2858,0.00509,0.1773,0.851,264,40,54,273
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,51,0.00087,0.103,0.01,0.0427,0.87,269,33,49,280
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",179,113,52,0.002955,0.3266,0.01,0.1773,0.859,266,37,52,276
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",152,109,54,0.003243,0.2054,0.001012,0.0924,0.8653,266,33,52,280
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",146,82,51,0.003243,0.2316,0.01,0.1773,0.8621,269,38,49,275
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",143,85,33,0.003426,0.2395,0.008607,0.1383,0.859,266,37,52,276
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",179,109,54,0.001121,0.2858,0.00509,0.0924,0.8637,271,39,47,274
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",163,64,51,0.00087,0.103,0.01,0.0427,0.8605,264,34,54,279
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.01,0.1773,0.8558,268,41,50,272
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,64,0.001241,0.2323,0.01,0.0221,0.8669,270,36,48,277
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,57,0.002955,0.1236,0.006217,0.2725,0.8558,266,39,52,274
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.005519,0.0115,0.8621,269,38,49,275
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,81,64,0.001241,0.2717,0.005411,0.0221,0.8621,267,36,51,277
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",178,109,53,0.002955,0.1236,0.008356,0.1552,0.8669,270,36,48,277
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,64,0.001241,0.2323,0.005411,0.0221,0.8605,264,34,54,279
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,64,0.001241,0.2323,0.005411,0.0221,0.8669,268,34,50,279
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",179,109,54,0.001121,0.2858,0.00509,0.0924,0.8685,273,38,45,275
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.0924,0.8605,261,31,57,282
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,113,51,0.003243,0.2046,1e-06,0.0277,0.8653,266,33,52,280
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.0924,0.8558,261,34,57,279
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",143,85,33,0.003426,0.2405,0.008607,0.1383,0.8637,270,38,48,275
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,51,0.01,0.103,0.01,0.0427,0.8621,268,37,50,276
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.2858,0.01,0.0427,0.8653,268,35,50,278
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,51,0.00087,0.103,0.00509,0.1773,0.8716,272,35,46,278
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,81,52,0.003243,0.2046,0.005519,0.0115,0.8621,265,34,53,279
7,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",163,64,51,0.00087,0.103,0.01,0.0427,0.8637,262,30,56,283
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,57,0.001121,0.1236,0.008356,0.0115,0.8685,268,33,50,280
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,81,52,0.003243,0.2046,0.005519,0.1932,0.8637,264,32,54,281
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.00509,0.198,0.859,268,39,50,274
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",179,113,52,0.002955,0.3266,0.01,0.1773,0.8637,269,37,49,276
7,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,33,0.003426,0.3166,0.009906,0.1759,0.87,269,33,49,280
7,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",143,85,51,0.00087,0.103,0.01,0.0427,0.8574,266,38,52,275
7,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",179,109,54,0.001121,0.1236,0.008356,0.1552,0.859,264,35,54,278
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",178,109,53,0.002955,0.2858,0.00509,0.0924,0.8685,269,34,49,279
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.002955,0.1236,0.008356,0.0924,0.8637,267,35,51,278
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.00509,0.1773,0.8574,267,39,51,274
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",146,82,51,0.003243,0.2316,0.01,0.1773,0.8685,268,33,50,280
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1596,0.006147,0.1552,0.8621,263,32,55,281
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,81,52,0.003243,0.2046,0.005519,0.0115,0.8637,267,35,51,278
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,81,52,0.003243,0.2046,0.005519,0.0115,0.8621,265,34,53,279
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.00509,0.1773,0.87,270,34,48,279
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",143,85,33,0.003426,0.2405,0.008607,0.1383,0.8621,268,37,50,276
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,51,0.01,0.1789,0.01,0.0427,0.8368,280,65,38,248
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,51,0.00087,0.103,0.01,0.0427,0.8716,270,33,48,280
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,51,0.00087,0.103,0.01,0.0427,0.8653,268,35,50,278
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",143,85,33,0.01,0.2405,0.008607,0.1383,0.8637,276,44,42,269
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.8621,265,34,53,279
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",146,82,51,0.003243,0.2316,0.01,0.1773,0.8574,264,36,54,277
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,113,52,0.003243,0.2054,0.001012,0.0924,0.8574,263,35,55,278
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",152,103,34,0.005489,0.3188,0.01,0.0277,0.859,264,35,54,278
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,80,54,0.002955,0.1236,0.008356,0.1552,0.8732,270,32,48,281
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,113,51,0.003243,0.2046,1e-06,0.0277,0.8558,260,33,58,280
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.00509,0.1773,0.8669,274,40,44,273
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",152,109,54,0.003243,0.2054,0.001012,0.0924,0.8637,263,31,55,282
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,113,51,0.00087,0.103,0.01,0.0427,0.8621,266,35,52,278
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",152,64,52,0.003243,0.2054,0.001012,0.0924,0.8574,266,38,52,275
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.8716,270,33,48,280
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,64,0.001241,0.2323,0.005411,0.0221,0.8685,269,34,49,279
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,85,33,0.003426,0.2405,0.008607,0.1383,0.8685,271,36,47,277
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",143,109,54,0.003243,0.2054,0.001012,0.0924,0.8637,265,33,53,280
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,34,0.005489,0.3188,0.008602,0.0277,0.8574,266,38,52,275
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,64,0.001241,0.2323,0.005411,0.0221,0.8669,268,34,50,279
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",178,109,53,0.002955,0.1236,0.008356,0.0924,0.8685,270,35,48,278
7,"age,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",152,109,54,0.003243,0.2054,0.001012,0.1552,0.8605,261,31,57,282
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.005519,0.0115,0.8685,272,37,46,276
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.8605,271,41,47,272
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,64,0.002955,0.1236,0.008356,0.1552,0.8685,271,36,47,277
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,52,0.003243,0.2046,0.005519,0.0115,0.8669,270,36,48,277
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,52,0.003243,0.2046,0.005519,0.0115,0.8685,266,31,52,282
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,81,64,0.001241,0.2323,0.005411,0.0221,0.8716,269,32,49,281
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,54,0.002955,0.1236,0.008356,0.0924,0.8637,269,37,49,276
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,51,0.00087,0.103,0.01,0.0427,0.8605,267,37,51,276
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.002955,0.1236,0.008356,0.0924,0.87,274,38,44,275
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,64,0.0001,0.2323,0.005411,0.0221,0.859,263,34,55,279
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,52,0.003243,0.2046,0.005519,0.0115,0.8637,267,35,51,278
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.2858,0.00509,0.1773,0.8605,269,39,49,274
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",178,109,53,0.0001,0.1236,0.008356,0.1552,0.8605,267,37,51,276
7,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.8605,265,35,53,278
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,64,0.001241,0.2323,0.005411,0.0221,0.8558,263,36,55,277
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,51,0.00087,0.103,0.01,0.0427,0.87,270,34,48,279
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",179,109,54,0.001121,0.2858,0.00509,0.0924,0.8621,262,31,56,282
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1596,0.006147,0.1552,0.8716,269,32,49,281
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,52,0.003243,0.2046,0.005519,0.0924,0.87,272,36,46,277
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",178,109,53,0.002955,0.1236,0.008356,0.0115,0.8669,267,33,51,280
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",143,85,33,0.01,0.2405,0.008607,0.1383,0.8574,266,38,52,275
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,52,0.003243,0.2046,0.005519,0.0115,0.8732,269,31,49,282
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,52,0.003243,0.2046,0.005519,0.0115,0.8653,266,33,52,280
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.00509,0.1773,0.8685,268,33,50,280
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,80,54,0.002955,0.1236,0.008356,0.1552,0.8669,266,32,52,281
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,80,54,0.002955,0.1236,0.008356,0.1552,0.8621,265,34,53,279
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,80,54,0.002955,0.103,0.00509,0.1773,0.8685,266,31,52,282
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,51,0.00087,0.1236,0.008356,0.1552,0.8621,268,37,50,276
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.002955,0.1236,0.008356,0.0924,0.8637,270,38,48,275
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,57,0.001121,0.1236,0.008356,0.0115,0.8637,265,33,53,280
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.00509,0.1773,0.8605,270,40,48,273
8,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,33,0.003426,0.3166,0.009906,0.1759,0.8669,273,39,45,274
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,51,0.00087,0.103,0.008356,0.0924,0.8669,267,33,51,280
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,54,0.002955,0.1236,0.01,0.0427,0.8653,269,36,49,277
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",142,82,64,0.001241,0.207,0.005411,0.0221,0.8637,266,34,52,279
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,80,54,0.002955,0.1236,0.008356,0.1552,0.8621,265,34,53,279
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,80,54,0.002955,0.1236,0.008356,0.1552,0.8669,268,34,50,279
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,51,0.00087,0.103,0.01,0.0427,0.87,269,33,49,280
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,109,54,0.003243,0.1236,0.008356,0.1552,0.8605,263,33,55,280
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",142,82,64,0.002955,0.2054,0.001012,0.0924,0.8558,262,35,56,278
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.002955,0.1236,0.008356,0.0924,0.8669,266,32,52,281
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",143,109,53,0.003243,0.2054,0.001012,0.0924,0.8685,268,33,50,280
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.00509,0.1773,0.8653,270,37,48,276
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",178,109,53,0.002955,0.1236,0.008356,0.1823,0.859,264,35,54,278
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,53,0.002955,0.1236,0.008356,0.0924,0.8685,268,33,50,280
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",178,109,64,0.002955,0.1236,0.008356,0.1552,0.8716,267,30,51,283
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",179,85,33,0.003426,0.2405,0.01,0.1773,0.8637,269,37,49,276
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",152,113,52,0.0001,0.3266,0.008607,0.1383,0.8621,270,39,48,274
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,80,54,0.002955,0.1236,0.008356,0.1552,0.8605,263,33,55,280
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",143,85,33,0.01,0.2405,0.008607,0.1383,0.8621,278,47,40,266
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",178,109,53,0.0001,0.1236,0.008356,0.1552,0.8621,267,36,51,277
8,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",163,64,51,0.00087,0.103,0.01,0.0427,0.8637,269,37,49,276
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.002955,0.1236,0.008356,0.0924,0.8621,265,34,53,279
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,64,51,0.00087,0.103,1e-06,0.1773,0.8621,265,34,53,279
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.8669,266,32,52,281
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,64,0.002955,0.1236,0.008356,0.1552,0.8574,262,34,56,279
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,51,0.00087,0.103,0.01,0.0427,0.859,266,37,52,276
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.002955,0.1236,0.008356,0.0924,0.87,267,31,51,282
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,80,54,0.002955,0.1236,0.008356,0.1552,0.8558,263,36,55,277
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.8732,268,30,50,283
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",178,109,53,0.002955,0.1236,0.008356,0.0924,0.8669,269,35,49,278
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.2858,0.01,0.0427,0.8653,269,36,49,277
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,103,34,0.005489,0.3188,0.005519,0.0115,0.8605,268,38,50,275
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,80,54,0.002955,0.1236,0.008356,0.1552,0.8574,264,36,54,277
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.00509,0.1773,0.8685,270,35,48,278
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",146,82,52,0.003243,0.2046,0.005519,0.0115,0.8574,262,34,56,279
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.002955,0.1236,0.008356,0.0924,0.8685,269,34,49,279
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,80,54,0.002955,0.1236,0.008356,0.1552,0.87,272,36,46,277
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,52,0.003243,0.2046,0.005519,0.0115,0.8669,265,31,53,282
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",152,80,54,0.0001,0.1236,0.008356,0.0432,0.8447,265,45,53,268
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,51,0.00087,0.0991,0.01,0.0427,0.8605,268,38,50,275
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,57,0.001121,0.1236,0.008356,0.0115,0.8621,263,32,55,281
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.2858,0.01,0.0427,0.8653,269,36,49,277
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.2858,0.01,0.0427,0.8621,267,36,51,277
8,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,33,0.002955,0.1236,0.008356,0.1759,0.8637,268,36,50,277
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.003426,0.3166,0.009906,0.0924,0.8669,270,36,48,277
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.8637,265,33,53,280
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",146,82,51,0.003243,0.4,0.005519,0.0115,0.8574,268,40,50,273
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",185,80,53,0.002955,0.1236,0.008356,0.1552,0.8637,263,31,55,282
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,103,34,0.005489,0.3188,0.01,0.0277,0.859,265,36,53,277
