Generation,SelectedFeatures,n1,n2,n3,lr,dr,l2,alpha,Accuracy,TP,FP,FN,TN
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8669,264,30,54,283
6,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,80,61,0.005321,0.2411,0.001575,0.2194,0.859,271,42,47,271
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",128,98,45,0.004881,0.01,0.000162,0.0691,0.8621,261,30,57,283
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.16,0.8637,263,31,55,282
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,99,45,0.006314,0.2692,1e-06,0.16,0.8637,269,37,49,276
6,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",129,99,45,0.006314,0.2009,0.00092,0.1143,0.8621,263,32,55,281
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.16,0.87,264,28,54,285
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.0275,0.8605,266,36,52,277
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8605,270,40,48,273
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8653,261,28,57,285
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,98,45,0.004724,0.2009,0.00092,0.1143,0.851,257,33,61,280
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,98,45,0.006314,0.2009,0.00092,0.1143,0.8621,258,27,60,286
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.006314,0.01,0.000162,0.16,0.8669,262,28,56,285
6,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",129,98,45,0.004881,0.2692,0.00092,0.0356,0.859,261,32,57,281
6,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",129,98,44,0.006314,0.2692,0.00092,0.0356,0.8574,260,32,58,281
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8732,264,26,54,287
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",129,99,45,0.01,0.2692,1e-06,0.16,0.8526,262,37,56,276
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8669,262,28,56,285
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,121,45,0.006314,0.2009,0.000704,0.16,0.8574,263,35,55,278
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.0275,0.8764,267,27,51,286
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8685,266,31,52,282
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.8669,265,31,53,282
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.16,0.8732,274,36,44,277
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",128,98,45,0.006314,0.2009,0.00092,0.1143,0.8748,272,33,46,280
6,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,98,45,0.001362,0.1625,1e-06,0.0493,0.8621,261,30,57,283
6,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",177,121,45,0.006314,0.2009,0.00092,0.1143,0.859,259,30,59,283
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.16,0.8653,265,32,53,281
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.01,0.0125,1e-06,0.0275,0.8685,259,24,59,289
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",128,98,45,0.004881,0.01,0.000162,0.0691,0.859,255,26,63,287
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8685,274,39,44,274
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8653,261,28,57,285
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",148,119,56,0.0001,0.0714,1e-06,0.1482,0.8479,263,41,55,272
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.8653,264,31,54,282
7,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",176,83,46,0.009588,0.2818,0.002442,0.0458,0.8637,265,33,53,280
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,99,45,0.006314,0.1418,0.00092,0.1143,0.87,271,35,47,278
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8685,265,30,53,283
7,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.8653,261,28,57,285
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",176,83,46,0.009588,0.2818,0.002442,0.0458,0.8494,258,35,60,278
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8574,266,38,52,275
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.01,0.17,1e-06,0.1482,0.8637,262,30,56,283
7,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.16,0.8637,269,37,49,276
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",148,119,57,0.004413,0.0714,1e-06,0.1482,0.8653,263,30,55,283
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",174,73,63,0.0001,0.1625,0.01,0.0957,0.8415,258,40,60,273
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,128,46,0.001362,0.1089,0.000704,0.1482,0.8637,265,33,53,280
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8574,266,38,52,275
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",148,119,57,0.004413,0.0714,1e-06,0.1482,0.8574,262,34,56,279
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8637,262,30,56,283
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8685,261,26,57,287
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8605,273,43,45,270
7,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",176,98,45,0.006314,0.2692,0.00092,0.01,0.8637,264,32,54,281
7,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.16,0.859,263,34,55,279
7,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",176,98,45,0.006314,0.2692,0.00092,0.0356,0.859,256,27,62,286
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,121,45,0.004413,0.0714,1e-06,0.1482,0.8732,272,34,46,279
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004724,0.0125,0.001678,0.16,0.8748,266,27,52,286
7,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,98,45,0.001362,0.1625,1e-06,0.0493,0.859,263,34,55,279
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",128,98,45,0.006314,0.2009,0.00092,0.1143,0.859,262,33,56,280
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.0,0.000162,0.16,0.8605,263,33,55,280
7,"cp,trestbps,chol,fbs,restecg,exang,oldpeak,slope,ca",129,111,37,0.006279,0.0,0.000544,0.2081,0.8685,260,25,58,288
7,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.16,0.8637,265,33,53,280
7,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.16,0.8605,263,33,55,280
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.1559,0.87,264,28,54,285
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.0275,0.8637,267,35,51,278
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8732,265,27,53,286
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.0275,0.8574,264,36,54,277
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.01,0.0714,0.001678,0.1482,0.8669,269,35,49,278
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",175,73,63,0.004881,0.01,0.000162,0.16,0.8716,268,31,50,282
7,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,80,61,0.005321,0.2411,0.001575,0.2194,0.8558,257,30,61,283
7,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",177,121,44,0.006314,0.2009,0.00092,0.01,0.8621,265,34,53,279
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8732,269,31,49,282
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.0275,0.8716,269,32,49,281
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",175,73,63,0.004881,0.01,0.000162,0.16,0.8653,263,30,55,283
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8542,262,36,56,277
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8637,265,33,53,280
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8653,260,27,58,286
7,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",175,73,63,0.004413,0.17,1e-06,0.1482,0.8637,267,35,51,278
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.007798,0.1089,0.000704,0.16,0.8716,265,28,53,285
7,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,98,45,0.001362,0.1625,1e-06,0.0493,0.8621,268,37,50,276
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.16,0.8748,265,26,53,287
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,99,45,0.006314,0.2692,1e-06,0.16,0.8716,262,25,56,288
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8716,269,32,49,281
7,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.16,0.8621,263,32,55,281
7,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",176,98,45,0.006314,0.2725,0.00092,0.0356,0.8574,254,26,64,287
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",175,73,63,0.01,0.0714,0.001678,0.1482,0.8685,277,42,41,271
7,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004881,0.01,0.000162,0.16,0.8574,262,34,56,279
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",128,98,57,0.004413,0.17,1e-06,0.0691,0.8558,258,31,60,282
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,45,0.004881,0.01,0.000162,0.1482,0.8653,268,35,50,278
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.0275,0.87,263,27,55,286
7,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",148,98,45,0.004724,0.2009,0.00092,0.1143,0.8669,272,38,46,275
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8574,261,33,57,280
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8685,262,27,56,286
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",148,119,57,0.004413,0.0714,1e-06,0.1482,0.87,267,31,51,282
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8653,259,26,59,287
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8732,270,32,48,281
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",175,73,63,0.004881,0.01,0.000162,0.16,0.8748,268,29,50,284
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.2185,0.8653,265,32,53,281
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,99,45,0.006314,0.1418,1e-06,0.1143,0.8558,257,30,61,283
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8621,263,32,55,281
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8574,256,28,62,285
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8574,263,35,55,278
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8653,266,33,52,280
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.01,0.0714,0.001678,0.1482,0.8605,265,35,53,278
8,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",148,98,45,0.004724,0.2009,0.00092,0.1143,0.8574,265,37,53,276
8,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",148,98,45,0.004724,0.2009,0.00092,0.1143,0.859,262,33,56,280
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.16,0.87,267,31,51,282
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.007798,0.1089,0.000704,0.16,0.8716,261,24,57,289
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,99,45,0.006314,0.2692,1e-06,0.16,0.859,266,37,52,276
8,"age,sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",129,99,45,0.006314,0.1418,0.00092,0.1143,0.8526,265,40,53,273
8,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",129,111,37,0.006279,0.0,0.000544,0.2081,0.8716,264,27,54,286
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",175,73,63,0.01,0.0714,0.001678,0.1482,0.8653,267,34,51,279
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,121,45,0.004413,0.0714,1e-06,0.1482,0.8526,258,33,60,280
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.16,0.8637,259,27,59,286
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8685,259,24,59,289
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,99,45,0.006314,0.2692,1e-06,0.16,0.8653,272,39,46,274
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8637,267,35,51,278
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8637,264,32,54,281
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004724,0.0125,0.001678,0.16,0.878,265,24,53,289
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.006314,0.2009,0.00092,0.1143,0.8637,267,35,51,278
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",128,98,45,0.004724,0.0895,0.001678,0.1482,0.8574,260,32,58,281
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8669,262,28,56,285
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8685,261,26,57,287
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.859,262,33,56,280
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8574,267,39,51,274
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8669,264,30,54,283
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.0275,0.8621,264,33,54,280
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.16,0.8716,264,27,54,286
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",175,73,63,0.004881,0.01,0.000162,0.16,0.8669,264,30,54,283
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.1559,0.8669,262,28,56,285
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8716,271,34,47,279
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.01,0.0125,0.001678,0.0711,0.8669,263,29,55,284
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,45,0.004881,0.01,0.000162,0.1482,0.8716,261,24,57,289
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",148,119,57,0.004413,0.0714,0.001678,0.1482,0.8637,270,38,48,275
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,1e-06,0.1482,0.8669,264,30,54,283
8,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",175,73,63,0.004413,0.17,0.00092,0.01,0.8653,274,41,44,272
8,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",177,121,44,0.006314,0.2009,1e-06,0.1482,0.8605,262,32,56,281
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",129,99,45,0.006314,0.2522,0.01,0.1482,0.8526,258,33,60,280
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",175,73,63,0.01,0.0714,0.001678,0.1143,0.8605,263,33,55,280
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8621,261,30,57,283
8,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",147,98,45,0.004724,0.2009,1e-06,0.1143,0.8542,257,31,61,282
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.8732,270,32,48,281
8,"age,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.859,266,37,52,276
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,120,45,0.01,0.0714,0.001678,0.16,0.8605,262,32,56,281
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",148,119,57,0.007798,0.1089,0.000704,0.1482,0.8653,266,33,52,280
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.0877,0.8653,265,32,53,281
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.0275,0.8637,259,27,59,286
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",129,99,45,0.006314,0.2692,1e-06,0.0691,0.859,254,25,64,288
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",128,98,45,0.004881,0.01,0.000162,0.16,0.87,263,27,55,286
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8637,261,29,57,284
8,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",148,98,45,0.004724,0.2009,0.00092,0.1143,0.8637,272,40,46,273
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004724,0.0125,0.001678,0.16,0.8748,267,28,51,285
8,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8621,264,33,54,280
8,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",148,119,45,0.01,0.2009,0.00092,0.1143,0.8526,257,32,61,281
8,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",148,98,57,0.004413,0.17,1e-06,0.1482,0.8732,267,29,51,284
8,"age,cp,trestbps,chol,fbs,restecg,exang,oldpeak,slope,ca",129,111,37,0.006279,0.0,1e-06,0.1482,0.8637,259,27,59,286
8,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",175,73,63,0.004413,0.17,0.000544,0.2081,0.8653,271,38,47,275
