Generation,SelectedFeatures,n1,n2,n3,lr,dr,l2,alpha,Accuracy,TP,FP,FN,TN
3,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",143,79,52,0.002307,0.181,0.003781,0.1282,0.8368,232,17,86,296
3,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,116,40,0.01,0.3995,0.000594,0.0507,0.859,269,40,49,273
3,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",180,105,40,0.009089,0.0649,0.002678,0.1382,0.8447,287,67,31,246
3,"cp,trestbps,chol,thalach,oldpeak,slope,ca",140,114,63,0.007238,0.2517,0.000968,0.0199,0.8479,257,35,61,278
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.01,0.0507,0.8415,248,30,70,283
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,1e-06,0.01,0.8685,270,35,48,278
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",169,107,51,0.009089,0.0649,0.002678,0.1382,0.8431,287,68,31,245
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",180,105,40,0.001664,0.1289,1e-06,0.2164,0.8447,238,18,80,295
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,116,40,0.01,0.3995,0.000594,0.0507,0.8542,253,27,65,286
4,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",180,105,40,0.009089,0.0649,0.002678,0.129,0.859,290,61,28,252
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",167,76,40,0.008947,0.1118,0.009948,0.1057,0.8605,269,39,49,274
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,117,47,0.00804,0.321,0.001174,0.2954,0.859,274,45,44,268
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,116,40,0.01,0.3995,0.000594,0.0507,0.8574,265,37,53,276
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",167,76,40,0.008947,0.1118,0.003131,0.0933,0.8399,287,70,31,243
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.000594,0.0507,0.8605,259,29,59,284
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",175,115,33,0.009056,0.3795,0.004918,0.0202,0.8399,249,32,69,281
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",161,85,54,0.007299,0.3998,0.005698,0.121,0.8685,263,28,55,285
4,"cp,trestbps,chol,oldpeak,slope,ca",146,111,48,0.005685,0.2493,1e-06,0.01,0.8542,261,35,57,278
4,"cp,trestbps,chol,thalach,oldpeak,slope,ca",169,121,34,0.009691,0.2629,0.005163,0.2786,0.859,273,44,45,269
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,117,47,0.00804,0.321,0.001174,0.2954,0.859,263,34,55,279
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",161,85,54,0.007299,0.3998,0.005698,0.121,0.8669,268,34,50,279
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",161,85,54,0.007299,0.3998,0.005698,0.121,0.8209,293,88,25,225
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.01,0.0507,0.8653,266,33,52,280
4,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",180,105,40,0.009089,0.0649,0.002678,0.129,0.8368,229,14,89,299
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,116,47,0.005245,0.209,0.000302,0.2164,0.8447,242,22,76,291
4,"cp,trestbps,chol,fbs,thalach,oldpeak,slope,ca",144,66,38,0.004742,0.1975,0.006664,0.0855,0.8304,280,69,38,244
4,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",161,85,59,0.005073,0.1861,0.009527,0.2646,0.851,275,51,43,262
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,117,40,0.009089,0.0649,0.001174,0.2954,0.8685,274,39,44,274
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,116,40,0.01,0.3995,0.000594,0.0507,0.8574,262,34,56,279
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,76,40,0.008947,0.1118,0.003131,0.0933,0.8558,276,49,42,264
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.000594,0.0507,0.8399,239,22,79,291
4,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",161,85,59,0.005073,0.1861,0.009527,0.2646,0.859,256,27,62,286
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",131,86,33,0.002697,0.307,0.00613,0.2907,0.8447,240,20,78,293
4,"cp,trestbps,chol,thalach,oldpeak,slope,ca",179,104,40,0.009089,0.0649,0.002678,0.129,0.7797,301,122,17,191
4,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",144,67,52,0.00112,0.2197,0.007109,0.2154,0.8304,233,22,85,291
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.1861,0.009527,0.2646,0.8273,297,88,21,225
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,115,33,0.009056,0.3795,0.004918,0.2954,0.8494,284,61,34,252
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",175,117,47,0.00804,0.2366,0.001174,0.0202,0.8574,253,25,65,288
4,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",161,85,59,0.007238,0.2517,0.000968,0.0199,0.8574,273,45,45,268
4,"cp,trestbps,chol,thalach,oldpeak,slope,ca",140,114,63,0.005073,0.1861,0.009527,0.2646,0.7559,300,136,18,177
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",175,115,33,0.009056,0.3795,0.004918,0.0202,0.8605,277,47,41,266
4,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",161,85,59,0.005073,0.1861,0.009527,0.2646,0.8431,280,61,38,252
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",144,97,54,0.007299,0.3998,0.005698,0.121,0.8526,259,34,59,279
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.01,0.0507,0.8574,280,52,38,261
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",138,117,40,0.01,0.3995,1e-06,0.01,0.8732,267,29,51,284
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.000594,0.0507,0.8605,271,41,47,272
4,"age,sex,cp,trestbps,chol,fbs,thalach,oldpeak,slope,ca",131,86,33,0.002697,0.307,0.00613,0.01,0.8209,221,16,97,297
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,1e-06,0.2907,0.87,275,39,43,274
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",144,66,38,0.004742,0.2973,0.006664,0.0855,0.8447,244,24,74,289
4,"cp,trestbps,chol,fbs,restecg,exang,oldpeak,slope,ca",185,68,37,0.00781,0.3925,1e-06,0.01,0.8526,256,31,62,282
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,105,40,0.009089,0.0649,0.002678,0.1382,0.8637,280,48,38,265
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",169,117,47,0.00804,0.321,0.001174,0.2954,0.8479,272,50,46,263
4,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",168,117,40,0.008369,0.3995,0.000594,0.0507,0.8653,252,19,66,294
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,121,34,0.009691,0.2629,0.005163,0.2786,0.859,267,38,51,275
4,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",161,85,59,0.005073,0.1861,0.009527,0.2646,0.8304,276,65,42,248
4,"age,cp,trestbps,chol,thalach,oldpeak,slope,ca",131,86,33,0.002697,0.307,0.00613,0.2907,0.8479,257,35,61,278
4,"cp,trestbps,chol,fbs,restecg,exang,oldpeak,slope,ca",185,68,37,0.00781,0.2973,0.006664,0.0855,0.7797,298,119,20,194
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",144,66,38,0.004742,0.3925,1e-06,0.01,0.8479,254,32,64,281
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,117,47,0.00804,0.321,0.001174,0.2954,0.8653,274,41,44,272
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,105,40,0.009089,0.0649,0.002678,0.1382,0.8542,287,61,31,252
4,"age,cp,trestbps,chol,fbs,thalach,oldpeak,slope,ca",168,121,34,0.008369,0.3995,0.01,0.0507,0.8368,289,74,29,239
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,117,40,0.009691,0.2629,0.005163,0.2786,0.859,283,54,35,259
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,76,40,0.008947,0.1118,0.009948,0.2646,0.8114,302,103,16,210
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",167,117,40,0.008369,0.1861,0.009527,0.1057,0.7845,193,11,125,302
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.000594,0.0507,0.8621,265,34,53,279
4,"cp,trestbps,chol,thalach,oldpeak,slope,ca",140,113,62,0.007238,0.2517,0.000968,0.01,0.8336,235,22,83,291
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,117,40,0.008369,0.3995,0.01,0.0507,0.859,281,52,37,261
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,68,37,0.00781,0.3925,0.000594,0.0507,0.8605,276,46,42,267
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.000594,0.0507,0.8494,251,28,67,285
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.000594,0.0507,0.8304,231,20,87,293
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,1e-06,0.01,0.8605,263,33,55,280
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",175,117,47,0.00804,0.2366,0.001174,0.0202,0.8542,268,42,50,271
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.01,0.0507,0.8162,217,15,101,298
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",131,86,33,0.002697,0.307,0.00613,0.2907,0.8526,250,25,68,288
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",138,117,40,0.01,0.3995,1e-06,0.01,0.8558,254,27,64,286
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,76,40,0.008947,0.1118,0.003131,0.0933,0.8574,260,32,58,281
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,117,47,0.00804,0.321,0.001174,0.2954,0.8653,273,40,45,273
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,1e-06,0.01,0.8621,263,32,55,281
5,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",161,85,59,0.005073,0.1861,0.009527,0.2646,0.8431,284,65,34,248
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.01,0.0507,0.8685,274,39,44,274
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,105,40,0.009089,0.0649,0.002678,0.1382,0.8273,288,79,30,234
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,116,40,0.01,0.3995,0.000594,0.0507,0.8605,255,25,63,288
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.000594,0.0507,0.8637,277,45,41,268
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",169,117,47,0.00804,0.321,0.001174,0.2954,0.859,260,31,58,282
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",169,116,47,0.01,0.321,0.001174,0.2954,0.859,278,49,40,264
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",161,85,54,0.007299,0.3998,0.005698,0.121,0.8605,280,50,38,263
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",161,85,59,0.005073,0.1861,0.009527,0.2646,0.7924,298,111,20,202
5,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",169,115,33,0.009056,0.3795,0.004918,0.2954,0.8621,271,40,47,273
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,1e-06,0.2907,0.8479,262,40,56,273
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.01,0.0507,0.859,253,24,65,289
5,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",175,117,47,0.005073,0.1861,0.009527,0.2646,0.794,295,107,23,206
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",161,85,59,0.00804,0.2366,0.001174,0.0202,0.859,251,22,67,291
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,116,40,0.01,0.3995,0.000594,0.0507,0.8558,267,40,51,273
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,117,40,0.009089,0.0649,0.001174,0.3,0.8685,272,37,46,276
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,116,40,0.01,0.3995,0.000594,0.0507,0.8621,257,26,61,287
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",175,115,33,0.009056,0.3795,0.004918,0.0202,0.8574,280,52,38,261
5,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",161,85,54,0.007299,0.3998,0.005698,0.121,0.8653,274,41,44,272
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",144,66,38,0.004742,0.3925,1e-06,0.01,0.8463,252,31,66,282
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",167,76,39,0.008947,0.1118,0.01,0.1057,0.7829,304,123,14,190
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.000594,0.0507,0.8621,262,31,56,282
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",138,117,40,0.01,0.3995,1e-06,0.01,0.8558,256,29,62,284
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,1e-06,0.01,0.8479,251,29,67,284
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,76,40,0.008947,0.321,0.003131,0.0933,0.859,274,45,44,268
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",169,117,47,0.00804,0.1118,0.001174,0.2954,0.8526,286,61,32,252
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,105,40,0.009089,0.3998,0.005698,0.1382,0.8067,208,12,110,301
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",161,85,54,0.007299,0.0649,0.002678,0.121,0.8748,277,38,41,275
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,68,37,0.00781,0.3925,0.000594,0.0507,0.8558,280,53,38,260
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",169,116,47,0.00804,0.321,0.001174,0.2954,0.8716,268,31,50,282
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,116,40,0.008369,0.3995,0.01,0.0507,0.8399,289,72,29,241
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,117,40,0.01,0.3995,0.000594,0.0507,0.8479,270,48,48,265
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",167,76,40,0.008947,0.1118,0.005698,0.121,0.8479,245,23,73,290
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",144,97,54,0.007299,0.3998,0.003131,0.0933,0.87,277,41,41,272
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,1e-06,0.2907,0.8621,276,45,42,268
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,116,40,0.01,0.3995,0.000594,0.0507,0.8637,270,38,48,275
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,1e-06,0.2786,0.851,254,30,64,283
5,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,117,40,0.009691,0.2629,0.005163,0.0507,0.8463,288,67,30,246
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,116,40,0.01,0.3995,0.000594,0.0507,0.851,253,29,65,284
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.01,0.0507,0.8273,287,78,31,235
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",161,85,59,0.005073,0.1861,0.009527,0.2646,0.8257,223,15,95,298
5,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",138,117,40,0.01,0.3995,1e-06,0.01,0.8447,243,23,75,290
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.000594,0.0507,0.8637,265,33,53,280
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.01,0.0507,0.8352,238,24,80,289
5,"cp,trestbps,chol,fbs,restecg,exang,oldpeak,slope,ca",139,68,37,0.00781,0.3925,1e-06,0.01,0.8605,275,45,43,268
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,68,37,0.00781,0.3925,0.000594,0.0507,0.8732,269,31,49,282
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,117,40,0.009691,0.2629,0.005163,0.2786,0.8669,264,30,54,283
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.000594,0.0507,0.8542,255,29,63,284
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,1e-06,0.2907,0.8605,274,44,44,269
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,117,40,0.009089,0.0649,0.001174,0.2954,0.8526,284,59,34,254
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,1e-06,0.01,0.8669,259,25,59,288
5,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",180,105,40,0.009089,0.0649,0.002678,0.129,0.8605,264,34,54,279
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",161,85,54,0.007299,0.3998,0.005698,0.121,0.8494,244,21,74,292
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.01,0.0507,0.859,286,57,32,256
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,76,40,0.008947,0.321,0.003131,0.0933,0.8526,281,56,37,257
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,1e-06,0.01,0.8526,257,32,61,281
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.000594,0.0507,0.8669,269,35,49,278
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.000594,0.0507,0.8653,261,28,57,285
6,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",161,85,40,0.009691,0.2629,0.005163,0.2786,0.8621,276,45,42,268
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,117,59,0.005073,0.1861,0.009527,0.2646,0.8384,236,20,82,293
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,76,40,0.009056,0.3795,0.004918,0.0202,0.8526,286,61,32,252
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",175,115,33,0.008947,0.1118,0.005698,0.121,0.859,271,42,47,271
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.01,0.0507,0.8241,224,17,94,296
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,1e-06,0.01,0.8653,262,29,56,284
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",131,86,33,0.002697,0.307,0.00613,0.2907,0.8637,276,44,42,269
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,117,40,0.009089,0.0649,0.001174,0.3,0.8637,270,38,48,275
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,117,40,0.01,0.3995,0.000594,0.0507,0.8558,274,47,44,266
6,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",139,117,40,0.008369,0.1693,1e-06,0.3,0.859,258,29,60,284
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,54,0.007299,0.0649,0.002678,0.121,0.8526,272,47,46,266
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",161,85,40,0.008369,0.3995,0.01,0.0507,0.8637,264,32,54,281
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,1e-06,0.01,0.8494,247,24,71,289
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.000594,0.0507,0.8685,281,46,37,267
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",161,85,54,0.007299,0.3998,0.005698,0.121,0.8463,242,21,76,292
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,116,40,0.01,0.3995,0.000594,0.056,0.8653,277,44,41,269
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",169,117,40,0.009089,0.0848,0.001174,0.3,0.8574,279,51,39,262
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,116,40,0.01,0.3995,0.000594,0.0507,0.8415,254,36,64,277
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",161,85,54,0.007299,0.0649,0.002678,0.121,0.8558,261,34,57,279
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.01,0.0507,0.8605,261,31,57,282
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",167,76,40,0.008947,0.1118,0.003131,0.3,0.859,262,33,56,280
6,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",169,116,40,0.009089,0.0649,1e-06,0.0739,0.8653,263,30,55,283
6,"cp,trestbps,chol,fbs,restecg,exang,oldpeak,slope,ca",139,68,37,0.00781,0.3925,1e-06,0.01,0.859,254,25,64,288
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",161,85,54,0.007299,0.0649,0.002678,0.121,0.8621,267,36,51,277
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,1e-06,0.2907,0.859,271,42,47,271
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",139,117,39,0.008369,0.3995,0.000594,0.0507,0.8685,265,30,53,283
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,116,40,0.01,0.2239,0.000594,0.0507,0.8621,272,41,46,272
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",138,117,40,0.01,0.3995,1e-06,0.01,0.859,260,31,58,282
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.000594,0.0507,0.851,245,21,73,292
6,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",161,85,59,0.00804,0.2366,0.001174,0.0202,0.859,266,37,52,276
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.000594,0.0507,0.8463,242,21,76,292
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,1e-06,0.01,0.8653,254,21,64,292
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,117,33,0.009056,0.3795,0.004918,0.0202,0.8542,278,52,40,261
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",175,115,40,0.008369,0.3995,1e-06,0.01,0.8479,245,23,73,290
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,117,40,0.00804,0.321,0.001174,0.2954,0.851,279,55,39,258
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,117,47,0.008369,0.3995,1e-06,0.2907,0.8542,271,45,47,268
6,"cp,trestbps,chol,fbs,restecg,exang,oldpeak,slope,ca",139,68,37,0.00781,0.3925,1e-06,0.01,0.8431,244,25,74,288
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,1e-06,0.01,0.878,268,27,50,286
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,1e-06,0.01,0.8653,273,40,45,273
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",144,97,54,0.007299,0.3998,0.003131,0.0933,0.8304,237,26,81,287
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,116,40,0.01,0.3995,0.000594,0.0507,0.8399,243,26,75,287
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",131,86,33,0.002697,0.307,0.00613,0.2907,0.8574,268,40,50,273
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",139,116,40,0.01,0.3995,0.000594,0.0507,0.8494,262,39,56,274
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,117,40,0.008369,0.3995,0.000594,0.0507,0.8621,274,43,44,270
