Generation,SelectedFeatures,n1,n2,n3,lr,dr,l2,alpha,Accuracy,TP,FP,FN,TN
3,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,89,38,0.009644,0.3848,0.004458,0.2761,0.8653,267,34,51,279
3,"sex,cp,trestbps,chol,restecg,oldpeak,slope,ca",165,82,36,0.003245,0.3482,0.005372,0.1756,0.8605,271,41,47,272
3,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",184,104,36,0.001259,0.2148,0.008308,0.0725,0.8621,264,33,54,280
3,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",190,124,40,0.002939,0.3301,1e-06,0.126,0.8732,268,30,50,283
3,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",144,87,57,0.001086,0.0201,0.004002,0.1456,0.8447,257,37,61,276
3,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",167,92,34,0.0095,0.1324,0.01,0.182,0.8542,263,37,55,276
3,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8716,269,32,49,281
3,"sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",190,124,40,0.002939,0.3301,1e-06,0.126,0.8621,262,31,56,282
3,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,80,53,0.004148,0.3301,1e-06,0.126,0.8764,266,26,52,287
4,"cp,trestbps,chol,restecg,exang,oldpeak,slope,ca",165,82,35,0.01,0.3301,1e-06,0.1756,0.8463,256,35,62,278
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.8732,270,32,48,281
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8653,264,31,54,282
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.87,267,31,51,282
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8748,265,26,53,287
4,"cp,trestbps,chol,restecg,oldpeak,slope,ca",165,82,36,0.003245,0.3482,0.005372,0.1756,0.8574,268,40,50,273
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,89,38,0.009644,0.3848,0.004458,0.2761,0.8558,264,37,54,276
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",190,124,40,0.002939,0.3301,1e-06,0.126,0.8748,270,31,48,282
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.2751,0.8685,266,31,52,282
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",155,114,39,0.005943,0.1405,1e-06,0.126,0.8748,272,33,46,280
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,80,53,0.004148,0.3301,1e-06,0.126,0.87,268,32,50,281
4,"sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",190,124,40,0.002939,0.3301,1e-06,0.126,0.8669,264,30,54,283
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.8732,269,31,49,282
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8748,267,28,51,285
4,"sex,cp,trestbps,chol,restecg,oldpeak,slope,ca",165,82,36,0.003245,0.3482,0.005372,0.1756,0.87,272,36,46,277
4,"cp,trestbps,chol,restecg,oldpeak,slope,ca",165,82,36,0.003245,0.3482,0.005372,0.1756,0.8526,260,35,58,278
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",168,91,39,0.000675,0.3067,0.000323,0.2099,0.87,264,28,54,285
4,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",168,91,39,0.000675,0.3067,0.000323,0.2099,0.8653,262,29,56,284
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8732,269,31,49,282
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,98,37,0.000796,0.2315,0.004043,0.2182,0.8637,259,27,59,286
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.8558,255,28,63,285
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.8669,262,28,56,285
4,"sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",146,86,40,0.002939,0.3301,1e-06,0.126,0.8653,262,29,56,284
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,80,53,0.004148,0.3301,1e-06,0.126,0.8732,266,28,52,285
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,39,0.002939,0.4,1e-06,0.126,0.87,264,28,54,285
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",190,124,40,0.0001,0.3301,0.01,0.126,0.8653,271,38,47,275
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",184,65,57,0.003302,0.1863,1e-06,0.126,0.87,270,34,48,279
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8764,270,30,48,283
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8669,264,30,54,283
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,89,38,0.009644,0.3848,0.004458,0.2761,0.8574,266,38,52,275
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8732,266,28,52,285
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",155,114,39,0.005943,0.1405,1e-06,0.2751,0.8669,265,31,53,282
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,43,0.0001,0.1281,1e-06,0.2298,0.8637,263,31,55,282
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",162,86,40,0.01,0.3301,1e-06,0.126,0.8685,261,26,57,287
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",190,124,40,0.002939,0.3301,1e-06,0.126,0.8716,270,33,48,280
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",190,124,40,0.002939,0.3301,1e-06,0.126,0.8653,262,29,56,284
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,80,53,0.005943,0.3301,1e-06,0.126,0.8716,264,27,54,286
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",155,114,39,0.004148,0.1405,1e-06,0.2751,0.8637,261,29,57,284
4,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",184,104,36,0.001259,0.3872,0.008308,0.0725,0.859,260,31,58,282
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",173,91,43,0.000888,0.1281,1e-06,0.0961,0.8526,262,37,56,276
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",183,127,58,0.001064,0.1868,0.001961,0.3,0.8621,261,30,57,283
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.4,1e-06,0.126,0.8732,267,29,51,284
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,43,0.0001,0.1281,1e-06,0.2298,0.8653,257,24,61,289
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,80,53,0.004148,0.3301,1e-06,0.126,0.8669,270,36,48,277
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",167,92,40,0.002939,0.3301,1e-06,0.126,0.8685,264,29,54,284
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,34,0.0095,0.1324,0.01,0.182,0.859,267,38,51,275
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",184,104,37,0.000796,0.2315,0.004043,0.2182,0.8732,266,28,52,285
4,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",180,98,36,0.0001,0.2148,0.008308,0.01,0.8542,252,26,66,287
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,89,38,0.000888,0.1281,1e-06,0.0375,0.8621,266,35,52,278
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,89,38,0.009644,0.3848,0.004458,0.2761,0.859,263,34,55,279
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",162,86,39,0.002939,0.3301,1e-06,0.126,0.8732,265,27,53,286
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.01,0.3301,1e-06,0.126,0.8685,267,32,51,281
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",168,91,39,0.000675,0.3067,0.000323,0.2099,0.8542,266,40,52,273
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.4,1e-06,0.126,0.8748,267,28,51,285
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,98,37,0.0001,0.2315,0.004043,0.2899,0.859,256,27,62,286
4,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",190,124,40,0.002939,0.3301,1e-06,0.126,0.8716,270,33,48,280
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.87,268,32,50,281
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,89,38,0.009644,0.3848,0.004458,0.2761,0.8653,275,42,43,271
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",178,92,40,0.002939,0.3301,1e-06,0.126,0.8653,261,28,57,285
4,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",163,86,49,0.004741,0.1068,0.01,0.2899,0.8574,255,27,63,286
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",173,108,43,0.009644,0.3848,0.004458,0.2761,0.8574,268,40,50,273
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,91,39,0.000675,0.3067,0.000323,0.2099,0.8685,271,36,47,277
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",155,114,39,0.005943,0.1405,1e-06,0.2751,0.8748,266,27,52,286
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8542,262,36,56,277
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",190,124,40,0.002939,0.3301,1e-06,0.126,0.8669,266,32,52,281
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",155,114,39,0.005943,0.1405,1e-06,0.126,0.8669,272,38,46,275
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",190,124,40,0.0001,0.3301,0.01,0.126,0.851,250,26,68,287
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.8637,261,29,57,284
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",155,114,38,0.002939,0.3301,1e-06,0.3,0.8605,259,29,59,284
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.005943,0.1405,1e-06,0.2751,0.8764,269,29,49,284
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.2751,0.8764,270,30,48,283
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,0.01,0.126,0.87,266,30,52,283
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",163,91,39,0.0001,0.3067,0.000323,0.2099,0.851,269,45,49,268
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,86,40,0.002939,0.3482,1e-06,0.126,0.8827,272,28,46,285
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.8669,270,36,48,277
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8685,265,30,53,283
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.0001,0.2641,1e-06,0.1724,0.8669,280,46,38,267
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",190,124,40,0.002939,0.3301,1e-06,0.126,0.8685,266,31,52,282
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.87,263,27,55,286
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.4,1e-06,0.126,0.8669,269,35,49,278
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,43,0.0001,0.1281,1e-06,0.2298,0.8605,258,28,60,285
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8732,267,29,51,284
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",163,86,40,0.000675,0.3067,0.000323,0.2305,0.8637,259,27,59,286
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,91,39,0.002939,0.4,1e-06,0.126,0.8732,268,30,50,283
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",155,114,39,0.005943,0.1405,1e-06,0.2751,0.8637,261,29,57,284
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",162,86,40,0.01,0.3301,1e-06,0.126,0.8574,256,28,62,285
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.01,0.3301,1e-06,0.126,0.8716,267,30,51,283
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.01,0.3301,1e-06,0.126,0.8653,263,30,55,283
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.8764,267,27,51,286
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,43,0.0001,0.1281,1e-06,0.2298,0.8685,266,31,52,282
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",184,104,37,0.000796,0.2315,0.004043,0.2182,0.8605,263,33,55,280
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.8732,266,28,52,285
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.001064,0.1868,0.001961,0.3,0.8732,270,32,48,281
5,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",183,127,58,0.002939,0.3301,1e-06,0.1115,0.8748,269,30,49,283
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.01,0.3301,1e-06,0.126,0.8653,266,33,52,280
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",162,86,40,0.002939,0.3482,1e-06,0.126,0.8669,259,25,59,288
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.8764,269,29,49,284
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",155,114,39,0.004148,0.1405,1e-06,0.2751,0.8653,264,31,54,282
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",168,91,39,0.000675,0.3067,0.000323,0.2099,0.859,264,35,54,278
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",184,104,37,0.000796,0.2315,0.004043,0.2182,0.8637,264,32,54,281
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.01,0.3301,1e-06,0.126,0.8653,266,33,52,280
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",155,114,39,0.005943,0.1405,1e-06,0.126,0.8685,272,37,46,276
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,91,39,0.000675,0.3067,0.000323,0.2099,0.8669,265,31,53,282
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.01,0.3301,1e-06,0.126,0.87,266,30,52,283
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8653,265,32,53,281
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8748,264,25,54,288
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",190,124,40,0.0001,0.3301,0.01,0.126,0.8764,274,34,44,279
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",155,114,39,0.005943,0.1405,1e-06,0.2751,0.8621,259,28,59,285
5,"sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",190,124,40,0.01,0.3301,1e-06,0.126,0.8732,266,28,52,285
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",162,86,39,0.002939,0.3301,1e-06,0.126,0.8748,267,28,51,285
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,40,0.01,0.3301,1e-06,0.126,0.8669,262,28,56,285
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",162,86,39,0.002939,0.3301,1e-06,0.126,0.87,263,27,55,286
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.8748,264,25,54,288
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.87,265,29,53,284
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8748,268,29,50,284
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.4,1e-06,0.126,0.8716,264,27,54,286
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",146,80,52,0.004148,0.3301,1e-06,0.126,0.8605,265,35,53,278
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",155,114,39,0.005943,0.1405,1e-06,0.126,0.8685,273,38,45,275
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,37,0.000796,0.2315,0.004043,0.2182,0.8637,260,28,58,285
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,98,39,0.002939,0.3301,1e-06,0.126,0.8732,267,29,51,284
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8669,265,31,53,282
5,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",168,91,39,0.000675,0.3067,0.000323,0.2099,0.8637,253,21,65,292
5,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",184,91,39,0.000675,0.3067,0.000323,0.2099,0.8605,271,41,47,272
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,104,37,0.000796,0.2315,0.004043,0.2182,0.8716,269,32,49,281
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.4,1e-06,0.126,0.8669,270,36,48,277
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8748,270,31,48,282
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,80,53,0.004148,0.3301,1e-06,0.126,0.8748,270,31,48,282
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.8811,269,26,49,287
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.8732,267,29,51,284
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.4,1e-06,0.126,0.8748,265,26,53,287
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,37,0.000796,0.2315,0.004043,0.126,0.8764,270,30,48,283
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",155,114,39,0.005943,0.1405,1e-06,0.2182,0.8494,261,38,57,275
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",189,124,40,0.005943,0.1405,1e-06,0.3,0.8748,269,30,49,283
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.0001,0.3301,0.01,0.126,0.8621,262,31,56,282
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,104,37,0.000796,0.2315,0.004043,0.2182,0.87,268,32,50,281
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.8732,270,32,48,281
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.01,0.3301,1e-06,0.126,0.8764,265,25,53,288
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8811,271,28,47,285
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.8685,260,25,58,288
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",162,86,39,0.002939,0.3301,1e-06,0.126,0.8574,261,33,57,280
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,86,40,0.002939,0.3482,1e-06,0.126,0.8716,265,28,53,285
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.005943,0.1405,1e-06,0.2751,0.8716,265,28,53,285
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8716,266,29,52,284
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,39,0.002939,0.3418,1e-06,0.126,0.8621,259,28,59,285
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.8685,262,27,56,286
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8748,268,29,50,284
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.8716,265,28,53,285
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,91,39,0.000675,0.3067,0.000323,0.2099,0.8669,269,35,49,278
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8732,267,29,51,284
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,86,40,0.002939,0.3482,1e-06,0.2048,0.87,265,29,53,284
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,39,0.002939,0.4,1e-06,0.126,0.8685,262,27,56,286
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,91,39,0.002939,0.3301,1e-06,0.126,0.8764,267,27,51,286
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,98,39,0.002939,0.3301,1e-06,0.126,0.8669,266,32,52,281
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,98,39,0.002939,0.3301,1e-06,0.126,0.8732,267,29,51,284
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8764,269,29,49,284
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,86,40,0.002939,0.3482,1e-06,0.1057,0.8732,265,27,53,286
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.87,263,27,55,286
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.8732,272,34,46,279
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,0.01,0.126,0.8605,264,34,54,279
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",190,124,40,0.0001,0.3301,0.01,0.126,0.8732,266,28,52,285
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",162,86,39,0.002939,0.3301,1e-06,0.126,0.8748,271,32,47,281
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,39,0.002939,0.314,1e-06,0.126,0.8732,270,32,48,281
6,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",190,124,40,0.0001,0.3301,0.01,0.126,0.8558,252,25,66,288
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.001064,0.1868,0.001961,0.3,0.8653,262,29,56,284
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.8748,269,30,49,283
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,39,0.002939,0.3476,1e-06,0.2751,0.8716,268,31,50,282
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.01,0.3301,1e-06,0.126,0.8716,269,32,49,281
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8764,267,27,51,286
